test_time_second,voltage_volt,current_ampere,cycle_count,step_index,power_watt,temperature_t1_celsius,temperature_t2_celsius,temperature_t3_celsius
38565.630,3.7983,-0.6537,1,4,-2.4829,26.6,26.4,26.5
38575.630,3.7983,-0.6538,1,4,-2.4833,26.4,26.4,26.7
38585.630,3.7982,-0.6537,1,4,-2.4828,26.4,26.4,26.7
38595.630,3.7981,-0.6537,1,4,-2.4828,26.6,26.4,26.7
38605.630,3.7980,-0.6537,1,4,-2.4829,26.6,26.4,26.7
38615.630,3.7979,-0.6537,1,4,-2.4828,26.4,26.4,26.7
38625.630,3.7979,-0.6538,1,4,-2.4831,26.6,26.4,26.7
38635.630,3.7978,-0.6537,1,4,-2.4826,26.4,26.4,26.7
38645.630,3.7977,-0.6538,1,4,-2.4830,26.6,26.4,26.7
38655.630,3.7976,-0.6538,1,4,-2.4827,26.6,26.4,26.5
38665.630,3.7975,-0.6538,1,4,-2.4827,26.4,26.4,26.5
38675.630,3.7975,-0.6538,1,4,-2.4827,26.6,26.4,26.7
38685.630,3.7974,-0.6538,1,4,-2.4826,26.6,26.4,26.7
38695.630,3.7973,-0.6538,1,4,-2.4827,26.6,26.4,26.5
38705.630,3.7972,-0.6537,1,4,-2.4823,26.6,26.4,26.7
38715.630,3.7971,-0.6538,1,4,-2.4824,26.6,26.4,26.5
38725.630,3.7971,-0.6537,1,4,-2.4822,26.4,26.4,26.5
38735.630,3.7970,-0.6538,1,4,-2.4825,26.4,26.4,26.5
38745.630,3.7969,-0.6538,1,4,-2.4823,26.4,26.4,26.5
38755.630,3.7969,-0.6538,1,4,-2.4825,26.4,26.4,26.7
38765.630,3.7968,-0.6537,1,4,-2.4819,26.4,26.4,26.7
38775.630,3.7967,-0.6538,1,4,-2.4822,26.4,26.4,26.5
38785.630,3.7966,-0.6538,1,4,-2.4821,26.4,26.4,26.5
38795.630,3.7965,-0.6538,1,4,-2.4821,26.4,26.4,26.5
38805.630,3.7965,-0.6538,1,4,-2.4821,26.6,26.4,26.5
38815.630,3.7964,-0.6538,1,4,-2.4822,26.4,26.4,26.5
38825.630,3.7963,-0.6538,1,4,-2.4819,26.4,26.4,26.5
38835.630,3.7962,-0.6538,1,4,-2.4818,26.6,26.4,26.5
38845.630,3.7961,-0.6538,1,4,-2.4818,26.4,26.4,26.7
38855.630,3.7961,-0.6538,1,4,-2.4818,26.4,26.4,26.7
38865.630,3.7960,-0.6538,1,4,-2.4818,26.4,26.4,26.5
38875.630,3.7959,-0.6537,1,4,-2.4815,26.4,26.4,26.5
38885.630,3.7958,-0.6537,1,4,-2.4814,26.4,26.4,26.5
38895.630,3.7958,-0.6537,1,4,-2.4813,26.4,26.4,26.5
38905.630,3.7957,-0.6538,1,4,-2.4815,26.4,26.4,26.7
38915.630,3.7956,-0.6538,1,4,-2.4814,26.4,26.4,26.5
38925.630,3.7955,-0.6538,1,4,-2.4813,26.4,26.4,26.5
38935.630,3.7954,-0.6538,1,4,-2.4815,26.6,26.4,26.7
38945.630,3.7954,-0.6538,1,4,-2.4814,26.6,26.4,26.7
38955.630,3.7953,-0.6538,1,4,-2.4813,26.6,26.4,26.7
38965.630,3.7952,-0.6538,1,4,-2.4812,26.6,26.4,26.7
38975.630,3.7951,-0.6538,1,4,-2.4811,26.6,26.4,26.7
38985.630,3.7951,-0.6538,1,4,-2.4812,26.4,26.4,26.7
38995.630,3.7950,-0.6538,1,4,-2.4812,26.6,26.4,26.7
39005.630,3.7949,-0.6538,1,4,-2.4810,26.6,26.4,26.7
39015.630,3.7949,-0.6537,1,4,-2.4809,26.4,26.4,26.7
39025.630,3.7947,-0.6537,1,4,-2.4807,26.4,26.4,26.5
39035.630,3.7946,-0.6537,1,4,-2.4806,26.6,26.4,26.7
39045.630,3.7946,-0.6538,1,4,-2.4808,26.6,26.4,26.5
39055.630,3.7945,-0.6538,1,4,-2.4807,26.6,26.4,26.5
39065.630,3.7944,-0.6538,1,4,-2.4806,26.4,26.4,26.7
39075.630,3.7944,-0.6538,1,4,-2.4806,26.6,26.4,26.7
39085.630,3.7943,-0.6538,1,4,-2.4806,26.4,26.4,26.5
39095.630,3.7942,-0.6538,1,4,-2.4808,26.6,26.4,26.7
39105.630,3.7941,-0.6538,1,4,-2.4805,26.4,26.4,26.7
39115.630,3.7940,-0.6538,1,4,-2.4805,26.6,26.4,26.7
39125.630,3.7940,-0.6538,1,4,-2.4804,26.6,26.4,26.5
39135.630,3.7939,-0.6537,1,4,-2.4801,26.6,26.4,26.7
39145.630,3.7938,-0.6538,1,4,-2.4803,26.6,26.4,26.7
39155.630,3.7937,-0.6538,1,4,-2.4801,26.4,26.4,26.5
39165.630,3.7936,-0.6537,1,4,-2.4800,26.6,26.4,26.7
39175.630,3.7936,-0.6538,1,4,-2.4801,26.6,26.4,26.5
39185.630,3.7935,-0.6537,1,4,-2.4799,26.6,26.4,26.7
39195.630,3.7934,-0.6538,1,4,-2.4802,26.4,26.4,26.7
39205.630,3.7934,-0.6538,1,4,-2.4801,26.6,26.4,26.7
39215.630,3.7933,-0.6537,1,4,-2.4796,26.6,26.4,26.7
39225.630,3.7932,-0.6537,1,4,-2.4797,26.6,26.4,26.6
39235.630,3.7931,-0.6538,1,4,-2.4799,26.4,26.4,26.6
39245.630,3.7931,-0.6537,1,4,-2.4795,26.6,26.4,26.6
39255.630,3.7930,-0.6538,1,4,-2.4797,26.6,26.4,26.6
39265.630,3.7929,-0.6537,1,4,-2.4796,26.4,26.4,26.6
39275.630,3.7928,-0.6537,1,4,-2.4795,26.4,26.4,26.5
39285.630,3.7928,-0.6538,1,4,-2.4797,26.4,26.4,26.6
39295.630,3.7927,-0.6537,1,4,-2.4793,26.6,26.4,26.6
39305.630,3.7926,-0.6537,1,4,-2.4793,26.6,26.4,26.7
39315.630,3.7925,-0.6537,1,4,-2.4792,26.4,26.4,26.6
39325.630,3.7924,-0.6538,1,4,-2.4794,26.6,26.4,26.5
39335.630,3.7924,-0.6538,1,4,-2.4795,26.4,26.6,26.7
39345.630,3.7923,-0.6538,1,4,-2.4793,26.4,26.4,26.5
39355.630,3.7922,-0.6537,1,4,-2.4790,26.4,26.4,26.6
39365.630,3.7922,-0.6538,1,4,-2.4792,26.6,26.4,26.7
39375.630,3.7921,-0.6538,1,4,-2.4792,26.6,26.4,26.7
39385.630,3.7920,-0.6537,1,4,-2.4787,26.4,26.4,26.7
39395.630,3.7919,-0.6538,1,4,-2.4790,26.4,26.4,26.5
39405.630,3.7919,-0.6537,1,4,-2.4789,26.6,26.4,26.5
39415.630,3.7918,-0.6538,1,4,-2.4790,26.4,26.4,26.5
39425.630,3.7917,-0.6538,1,4,-2.4792,26.4,26.4,26.7
39435.630,3.7916,-0.6538,1,4,-2.4790,26.4,26.4,26.7
39445.630,3.7915,-0.6538,1,4,-2.4788,26.4,26.4,26.7
39455.630,3.7915,-0.6537,1,4,-2.4787,26.4,26.4,26.7
39465.630,3.7914,-0.6537,1,4,-2.4785,26.6,26.4,26.7
39475.630,3.7914,-0.6538,1,4,-2.4787,26.4,26.4,26.7
39485.630,3.7912,-0.6537,1,4,-2.4785,26.4,26.4,26.5
39495.630,3.7912,-0.6538,1,4,-2.4786,26.6,26.4,26.7
39505.630,3.7911,-0.6538,1,4,-2.4785,26.6,26.4,26.5
39515.630,3.7911,-0.6538,1,4,-2.4785,26.6,26.4,26.5
39525.630,3.7910,-0.6537,1,4,-2.4783,26.4,26.4,26.5
39535.630,3.7909,-0.6538,1,4,-2.4786,26.6,26.4,26.7
39545.630,3.7908,-0.6538,1,4,-2.4786,26.6,26.4,26.5
39555.630,3.7908,-0.6538,1,4,-2.4783,26.4,26.4,26.7
39565.630,3.7907,-0.6538,1,4,-2.4784,26.4,26.4,26.7
39575.630,3.7906,-0.6538,1,4,-2.4783,26.4,26.4,26.7
39585.630,3.7906,-0.6538,1,4,-2.4783,26.4,26.4,26.7
39595.630,3.7905,-0.6538,1,4,-2.4783,26.4,26.4,26.7
39605.630,3.7904,-0.6538,1,4,-2.4780,26.4,26.4,26.5
39615.630,3.7903,-0.6538,1,4,-2.4782,26.4,26.4,26.5
39625.630,3.7903,-0.6538,1,4,-2.4781,26.4,26.4,26.5
39635.630,3.7902,-0.6538,1,4,-2.4780,26.4,26.4,26.5
39645.630,3.7901,-0.6537,1,4,-2.4774,26.4,26.4,26.7
39655.630,3.7900,-0.6537,1,4,-2.4776,26.6,26.4,26.5
39665.630,3.7900,-0.6538,1,4,-2.4778,26.6,26.4,26.7
39675.630,3.7899,-0.6537,1,4,-2.4775,26.6,26.4,26.5
39685.630,3.7898,-0.6538,1,4,-2.4776,26.6,26.4,26.7
39695.630,3.7898,-0.6538,1,4,-2.4778,26.4,26.4,26.5
39705.630,3.7897,-0.6537,1,4,-2.4775,26.6,26.4,26.5
39715.630,3.7896,-0.6538,1,4,-2.4776,26.4,26.4,26.7
39725.630,3.7895,-0.6538,1,4,-2.4774,26.4,26.4,26.7
39735.630,3.7895,-0.6538,1,4,-2.4775,26.4,26.4,26.7
39745.630,3.7894,-0.6538,1,4,-2.4775,26.4,26.4,26.5
39755.630,3.7893,-0.6537,1,4,-2.4772,26.6,26.4,26.5
39765.630,3.7893,-0.6538,1,4,-2.4773,26.4,26.4,26.5
39775.630,3.7892,-0.6538,1,4,-2.4772,26.4,26.4,26.5
39785.630,3.7891,-0.6538,1,4,-2.4772,26.6,26.4,26.5
39795.630,3.7890,-0.6538,1,4,-2.4772,26.4,26.4,26.7
39805.630,3.7890,-0.6538,1,4,-2.4772,26.6,26.4,26.7
39815.630,3.7889,-0.6538,1,4,-2.4770,26.4,26.4,26.7
39825.630,3.7888,-0.6537,1,4,-2.4767,26.6,26.4,26.7
39835.630,3.7888,-0.6538,1,4,-2.4771,26.6,26.4,26.7
39845.630,3.7887,-0.6538,1,4,-2.4771,26.6,26.4,26.7
39855.630,3.7886,-0.6538,1,4,-2.4769,26.6,26.4,26.5
39865.630,3.7886,-0.6537,1,4,-2.4766,26.4,26.4,26.7
39875.630,3.7885,-0.6538,1,4,-2.4770,26.4,26.4,26.5
39885.630,3.7884,-0.6537,1,4,-2.4764,26.4,26.4,26.5
39895.630,3.7884,-0.6538,1,4,-2.4770,26.6,26.6,26.7
39905.630,3.7883,-0.6538,1,4,-2.4768,26.6,26.4,26.7
39915.630,3.7882,-0.6538,1,4,-2.4768,26.6,26.6,26.7
39925.630,3.7881,-0.6538,1,4,-2.4765,26.6,26.6,26.7
39935.630,3.7881,-0.6538,1,4,-2.4765,26.6,26.4,26.7
39945.630,3.7880,-0.6538,1,4,-2.4765,26.6,26.4,26.7
39955.630,3.7879,-0.6537,1,4,-2.4763,26.6,26.4,26.7
39965.630,3.7878,-0.6538,1,4,-2.4764,26.6,26.4,26.6
39975.630,3.7878,-0.6538,1,4,-2.4765,26.6,26.4,26.5
39985.630,3.7877,-0.6538,1,4,-2.4764,26.4,26.4,26.5
39995.630,3.7877,-0.6538,1,4,-2.4763,26.4,26.4,26.5
40005.630,3.7876,-0.6537,1,4,-2.4760,26.4,26.4,26.5
40015.630,3.7875,-0.6539,1,4,-2.4765,26.6,26.4,26.6
40025.630,3.7874,-0.6537,1,4,-2.4760,26.6,26.4,26.6
40035.630,3.7874,-0.6538,1,4,-2.4761,26.6,26.4,26.6
40045.630,3.7873,-0.6538,1,4,-2.4762,26.6,26.4,26.6
40055.630,3.7872,-0.6537,1,4,-2.4758,26.6,26.4,26.6
40065.630,3.7872,-0.6537,1,4,-2.4757,26.6,26.6,26.6
40075.630,3.7871,-0.6537,1,4,-2.4757,26.6,26.4,26.6
40085.630,3.7871,-0.6538,1,4,-2.4758,26.6,26.4,26.4
40095.630,3.7870,-0.6538,1,4,-2.4758,26.6,26.6,26.6
40105.630,3.7869,-0.6537,1,4,-2.4754,26.4,26.4,26.6
40115.630,3.7868,-0.6537,1,4,-2.4755,26.6,26.4,26.6
40125.630,3.7868,-0.6537,1,4,-2.4755,26.6,26.4,26.6
40135.630,3.7867,-0.6538,1,4,-2.4756,26.5,26.4,26.6
40145.630,3.7866,-0.6538,1,4,-2.4756,26.5,26.3,26.6
40155.630,3.7865,-0.6538,1,4,-2.4755,26.5,26.5,26.6
40165.630,3.7865,-0.6538,1,4,-2.4755,26.5,26.5,26.6
40175.630,3.7864,-0.6538,1,4,-2.4754,26.5,26.4,26.6
40185.630,3.7864,-0.6537,1,4,-2.4753,26.5,26.5,26.6
40195.630,3.7863,-0.6537,1,4,-2.4752,26.5,26.3,26.6
40205.630,3.7862,-0.6538,1,4,-2.4753,26.6,26.4,26.6
40215.630,3.7862,-0.6537,1,4,-2.4752,26.6,26.6,26.6
40225.630,3.7861,-0.6538,1,4,-2.4752,26.6,26.4,26.6
40235.630,3.7860,-0.6538,1,4,-2.4754,26.6,26.6,26.6
40245.630,3.7859,-0.6538,1,4,-2.4750,26.6,26.6,26.6
40255.630,3.7859,-0.6538,1,4,-2.4750,26.6,26.4,26.6
40265.630,3.7858,-0.6537,1,4,-2.4749,26.6,26.4,26.6
40275.630,3.7858,-0.6538,1,4,-2.4750,26.6,26.4,26.6
40285.630,3.7857,-0.6538,1,4,-2.4749,26.5,26.5,26.6
40295.630,3.7856,-0.6537,1,4,-2.4747,26.5,26.5,26.6
40305.630,3.7855,-0.6538,1,4,-2.4748,26.6,26.4,26.6
40315.630,3.7855,-0.6538,1,4,-2.4748,26.6,26.4,26.6
40325.630,3.7854,-0.6538,1,4,-2.4747,26.6,26.4,26.6
40335.630,3.7853,-0.6537,1,4,-2.4745,26.6,26.6,26.6
40345.630,3.7853,-0.6538,1,4,-2.4748,26.6,26.4,26.6
40355.630,3.7852,-0.6538,1,4,-2.4748,26.6,26.6,26.6
40365.630,3.7852,-0.6538,1,4,-2.4748,26.6,26.4,26.6
40375.630,3.7851,-0.6538,1,4,-2.4745,26.6,26.4,26.6
40385.630,3.7850,-0.6537,1,4,-2.4742,26.6,26.6,26.6
40395.630,3.7850,-0.6538,1,4,-2.4746,26.6,26.4,26.6
40405.630,3.7849,-0.6537,1,4,-2.4742,26.6,26.4,26.6
40415.630,3.7848,-0.6537,1,4,-2.4742,26.6,26.6,26.6
40425.630,3.7848,-0.6538,1,4,-2.4744,26.6,26.4,26.4
40435.630,3.7847,-0.6537,1,4,-2.4741,26.6,26.4,26.6
40445.630,3.7847,-0.6537,1,4,-2.4741,26.6,26.6,26.6
40455.630,3.7846,-0.6538,1,4,-2.4743,26.6,26.6,26.6
40465.630,3.7845,-0.6537,1,4,-2.4739,26.4,26.6,26.6
40475.630,3.7844,-0.6537,1,4,-2.4739,26.6,26.6,26.6
40485.630,3.7844,-0.6537,1,4,-2.4739,26.6,26.4,26.6
40495.630,3.7843,-0.6538,1,4,-2.4741,26.6,26.4,26.6
40505.630,3.7842,-0.6538,1,4,-2.4740,26.6,26.6,26.6
40515.630,3.7842,-0.6538,1,4,-2.4741,26.6,26.4,26.6
40525.630,3.7841,-0.6538,1,4,-2.4740,26.6,26.4,26.6
40535.630,3.7840,-0.6537,1,4,-2.4738,26.6,26.4,26.6
40545.630,3.7840,-0.6538,1,4,-2.4739,26.6,26.4,26.6
40555.630,3.7839,-0.6537,1,4,-2.4735,26.6,26.4,26.7
40565.630,3.7838,-0.6537,1,4,-2.4736,26.6,26.4,26.6
40575.630,3.7838,-0.6539,1,4,-2.4741,26.6,26.4,26.6
40585.630,3.7837,-0.6538,1,4,-2.4738,26.6,26.6,26.6
40595.630,3.7837,-0.6538,1,4,-2.4737,26.4,26.4,26.6
40605.630,3.7836,-0.6538,1,4,-2.4736,26.6,26.4,26.5
40615.630,3.7835,-0.6538,1,4,-2.4737,26.4,26.4,26.6
40625.630,3.7835,-0.6538,1,4,-2.4737,26.4,26.4,26.5
40635.630,3.7834,-0.6538,1,4,-2.4735,26.6,26.4,26.5
40645.630,3.7833,-0.6538,1,4,-2.4733,26.6,26.4,26.6
40655.630,3.7832,-0.6538,1,4,-2.4735,26.6,26.4,26.5
40665.630,3.7832,-0.6538,1,4,-2.4735,26.4,26.4,26.7
40675.630,3.7831,-0.6538,1,4,-2.4733,26.6,26.4,26.7
40685.630,3.7831,-0.6537,1,4,-2.4731,26.6,26.4,26.7
40695.630,3.7830,-0.6538,1,4,-2.4732,26.4,26.4,26.7
40705.630,3.7829,-0.6538,1,4,-2.4731,26.6,26.4,26.7
40715.630,3.7829,-0.6538,1,4,-2.4731,26.6,26.4,26.7
40725.630,3.7828,-0.6537,1,4,-2.4729,26.6,26.4,26.5
40735.630,3.7827,-0.6538,1,4,-2.4729,26.4,26.4,26.7
40745.630,3.7827,-0.6538,1,4,-2.4732,26.4,26.4,26.7
40755.630,3.7826,-0.6538,1,4,-2.4730,26.4,26.4,26.7
40765.630,3.7826,-0.6538,1,4,-2.4730,26.4,26.4,26.5
40775.630,3.7825,-0.6538,1,4,-2.4729,26.6,26.4,26.7
40785.630,3.7825,-0.6538,1,4,-2.4728,26.4,26.4,26.5
40795.630,3.7824,-0.6538,1,4,-2.4729,26.4,26.4,26.7
40805.630,3.7823,-0.6538,1,4,-2.4727,26.4,26.4,26.7
40815.630,3.7823,-0.6537,1,4,-2.4726,26.4,26.4,26.7
40825.630,3.7822,-0.6538,1,4,-2.4726,26.4,26.4,26.5
40835.630,3.7821,-0.6538,1,4,-2.4727,26.4,26.4,26.5
40845.630,3.7820,-0.6538,1,4,-2.4726,26.6,26.4,26.7
40855.630,3.7820,-0.6537,1,4,-2.4723,26.4,26.4,26.5
40865.630,3.7819,-0.6537,1,4,-2.4723,26.6,26.4,26.7
40875.630,3.7819,-0.6538,1,4,-2.4725,26.4,26.4,26.7
40885.630,3.7818,-0.6537,1,4,-2.4722,26.6,26.4,26.7
40895.630,3.7818,-0.6537,1,4,-2.4722,26.4,26.4,26.7
40905.630,3.7816,-0.6538,1,4,-2.4723,26.6,26.4,26.7
40915.630,3.7816,-0.6537,1,4,-2.4722,26.6,26.4,26.7
40925.630,3.7816,-0.6538,1,4,-2.4723,26.4,26.4,26.5
40935.630,3.7815,-0.6538,1,4,-2.4722,26.6,26.4,26.7
40945.630,3.7814,-0.6538,1,4,-2.4724,26.6,26.4,26.7
40955.630,3.7814,-0.6538,1,4,-2.4721,26.6,26.4,26.5
40965.630,3.7813,-0.6538,1,4,-2.4721,26.6,26.4,26.5
40975.630,3.7812,-0.6538,1,4,-2.4721,26.6,26.4,26.7
40985.630,3.7812,-0.6538,1,4,-2.4720,26.6,26.4,26.5
40995.630,3.7811,-0.6538,1,4,-2.4722,26.6,26.4,26.7
41005.630,3.7811,-0.6537,1,4,-2.4719,26.4,26.4,26.7
41015.630,3.7810,-0.6538,1,4,-2.4721,26.4,26.4,26.5
41025.630,3.7809,-0.6538,1,4,-2.4718,26.6,26.4,26.7
41035.630,3.7809,-0.6538,1,4,-2.4718,26.4,26.4,26.5
41045.630,3.7808,-0.6538,1,4,-2.4718,26.4,26.4,26.7
41055.630,3.7808,-0.6538,1,4,-2.4718,26.6,26.4,26.7
41065.630,3.7807,-0.6537,1,4,-2.4716,26.6,26.4,26.5
41075.630,3.7806,-0.6538,1,4,-2.4717,26.4,26.4,26.5
41085.630,3.7806,-0.6538,1,4,-2.4718,26.4,26.4,26.5
41095.630,3.7805,-0.6538,1,4,-2.4717,26.4,26.4,26.7
41105.630,3.7804,-0.6538,1,4,-2.4715,26.6,26.4,26.7
41115.630,3.7804,-0.6538,1,4,-2.4715,26.4,26.4,26.5
41125.630,3.7803,-0.6538,1,4,-2.4715,26.4,26.4,26.5
41135.630,3.7802,-0.6538,1,4,-2.4716,26.6,26.5,26.5
41145.630,3.7802,-0.6537,1,4,-2.4712,26.5,26.5,26.5
41155.630,3.7801,-0.6538,1,4,-2.4714,26.5,26.5,26.5
41165.630,3.7801,-0.6538,1,4,-2.4713,26.5,26.5,26.5
41175.630,3.7800,-0.6538,1,4,-2.4712,26.5,26.5,26.5
41185.630,3.7799,-0.6538,1,4,-2.4714,26.7,26.5,26.5
41195.630,3.7799,-0.6538,1,4,-2.4713,26.5,26.5,26.7
41205.630,3.7798,-0.6538,1,4,-2.4714,26.5,26.5,26.5
41215.630,3.7797,-0.6537,1,4,-2.4709,26.7,26.5,26.5
41225.630,3.7797,-0.6538,1,4,-2.4713,26.5,26.5,26.5
41235.630,3.7796,-0.6538,1,4,-2.4711,26.7,26.5,26.7
41245.630,3.7796,-0.6538,1,4,-2.4710,26.5,26.5,26.5
41255.630,3.7795,-0.6539,1,4,-2.4713,26.7,26.5,26.7
41265.630,3.7795,-0.6538,1,4,-2.4710,26.5,26.5,26.5
41275.630,3.7794,-0.6538,1,4,-2.4709,26.5,26.5,26.5
41285.630,3.7793,-0.6537,1,4,-2.4706,26.5,26.5,26.7
41295.630,3.7793,-0.6538,1,4,-2.4709,26.5,26.5,26.5
41305.630,3.7792,-0.6539,1,4,-2.4712,26.5,26.5,26.7
41315.630,3.7791,-0.6538,1,4,-2.4708,26.5,26.5,26.7
41325.630,3.7791,-0.6538,1,4,-2.4709,26.5,26.5,26.7
41335.630,3.7790,-0.6538,1,4,-2.4708,26.5,26.5,26.5
41345.630,3.7789,-0.6537,1,4,-2.4704,26.5,26.3,26.5
41355.630,3.7789,-0.6538,1,4,-2.4705,26.5,26.3,26.5
41365.630,3.7788,-0.6538,1,4,-2.4704,26.5,26.5,26.5
41375.630,3.7788,-0.6538,1,4,-2.4706,26.5,26.5,26.7
41385.630,3.7787,-0.6538,1,4,-2.4706,26.5,26.5,26.7
41395.630,3.7787,-0.6538,1,4,-2.4704,26.5,26.5,26.6
41405.630,3.7786,-0.6538,1,4,-2.4705,26.5,26.5,26.7
41415.630,3.7786,-0.6537,1,4,-2.4701,26.5,26.5,26.5
41425.630,3.7785,-0.6538,1,4,-2.4703,26.5,26.5,26.6
41435.630,3.7784,-0.6538,1,4,-2.4704,26.5,26.5,26.6
41445.630,3.7784,-0.6538,1,4,-2.4702,26.5,26.5,26.6
41455.630,3.7783,-0.6538,1,4,-2.4703,26.5,26.5,26.6
41465.630,3.7783,-0.6537,1,4,-2.4700,26.5,26.5,26.6
41475.630,3.7782,-0.6538,1,4,-2.4701,26.5,26.5,26.6
41485.630,3.7782,-0.6538,1,4,-2.4701,26.5,26.5,26.6
41495.630,3.7781,-0.6538,1,4,-2.4701,26.5,26.5,26.6
41505.630,3.7780,-0.6538,1,4,-2.4701,26.5,26.5,26.6
41515.630,3.7780,-0.6537,1,4,-2.4696,26.5,26.3,26.8
41525.630,3.7779,-0.6538,1,4,-2.4701,26.5,26.5,26.6
41535.630,3.7778,-0.6538,1,4,-2.4699,26.5,26.5,26.6
41545.630,3.7778,-0.6538,1,4,-2.4699,26.5,26.5,26.6
41555.630,3.7777,-0.6538,1,4,-2.4698,26.5,26.5,26.6
41565.630,3.7777,-0.6538,1,4,-2.4697,26.5,26.3,26.6
41575.630,3.7776,-0.6538,1,4,-2.4699,26.5,26.5,26.6
41585.630,3.7776,-0.6538,1,4,-2.4699,26.5,26.5,26.6
41595.630,3.7775,-0.6538,1,4,-2.4698,26.5,26.5,26.6
41605.630,3.7774,-0.6538,1,4,-2.4698,26.5,26.5,26.6
41615.630,3.7774,-0.6537,1,4,-2.4694,26.5,26.5,26.6
41625.630,3.7773,-0.6537,1,4,-2.4693,26.5,26.5,26.6
41635.630,3.7773,-0.6538,1,4,-2.4695,26.5,26.5,26.6
41645.630,3.7772,-0.6537,1,4,-2.4693,26.7,26.5,26.6
41655.630,3.7772,-0.6538,1,4,-2.4695,26.5,26.5,26.6
41665.630,3.7771,-0.6538,1,4,-2.4696,26.5,26.5,26.6
41675.630,3.7770,-0.6538,1,4,-2.4696,26.5,26.5,26.6
41685.630,3.7770,-0.6538,1,4,-2.4693,26.5,26.5,26.6
41695.630,3.7769,-0.6538,1,4,-2.4692,26.5,26.3,26.6
41705.630,3.7768,-0.6538,1,4,-2.4693,26.5,26.5,26.6
41715.630,3.7768,-0.6538,1,4,-2.4693,26.5,26.5,26.6
41725.630,3.7767,-0.6537,1,4,-2.4690,26.5,26.5,26.6
41735.630,3.7766,-0.6538,1,4,-2.4693,26.5,26.5,26.6
41745.630,3.7766,-0.6538,1,4,-2.4691,26.5,26.5,26.6
41755.630,3.7765,-0.6538,1,4,-2.4690,26.5,26.5,26.6
41765.630,3.7765,-0.6537,1,4,-2.4688,26.5,26.5,26.8
41775.630,3.7764,-0.6538,1,4,-2.4689,26.5,26.5,26.6
41785.630,3.7764,-0.6538,1,4,-2.4689,26.5,26.3,26.6
41795.630,3.7763,-0.6537,1,4,-2.4686,26.6,26.5,26.6
41805.630,3.7763,-0.6538,1,4,-2.4689,26.5,26.6,26.6
41815.630,3.7762,-0.6538,1,4,-2.4688,26.5,26.4,26.6
41825.630,3.7762,-0.6537,1,4,-2.4685,26.6,26.4,26.6
41835.630,3.7761,-0.6538,1,4,-2.4688,26.6,26.4,26.6
41845.630,3.7760,-0.6538,1,4,-2.4686,26.6,26.4,26.6
41855.630,3.7760,-0.6538,1,4,-2.4688,26.6,26.6,26.6
41865.630,3.7759,-0.6538,1,4,-2.4686,26.5,26.5,26.6
41875.630,3.7758,-0.6539,1,4,-2.4690,26.5,26.6,26.6
41885.630,3.7758,-0.6538,1,4,-2.4685,26.5,26.6,26.6
41895.630,3.7758,-0.6538,1,4,-2.4687,26.5,26.5,26.6
41905.630,3.7757,-0.6538,1,4,-2.4684,26.5,26.5,26.6
41915.630,3.7756,-0.6538,1,4,-2.4686,26.5,26.5,26.6
41925.630,3.7756,-0.6537,1,4,-2.4683,26.5,26.5,26.6
41935.630,3.7755,-0.6538,1,4,-2.4683,26.5,26.5,26.6
41945.630,3.7754,-0.6537,1,4,-2.4681,26.5,26.3,26.6
41955.630,3.7754,-0.6538,1,4,-2.4682,26.5,26.5,26.6
41965.630,3.7754,-0.6537,1,4,-2.4681,26.5,26.5,26.6
41975.630,3.7753,-0.6538,1,4,-2.4684,26.5,26.5,26.6
41985.630,3.7752,-0.6537,1,4,-2.4679,26.5,26.5,26.6
41995.630,3.7752,-0.6538,1,4,-2.4681,26.7,26.5,26.6
42005.630,3.7751,-0.6538,1,4,-2.4680,26.5,26.5,26.6
42015.630,3.7751,-0.6538,1,4,-2.4682,26.5,26.3,26.6
42025.630,3.7750,-0.6538,1,4,-2.4680,26.5,26.5,26.6
42035.630,3.7750,-0.6538,1,4,-2.4679,26.5,26.5,26.6
42045.630,3.7749,-0.6538,1,4,-2.4678,26.5,26.5,26.6
42055.630,3.7749,-0.6538,1,4,-2.4681,26.5,26.5,26.6
42065.630,3.7748,-0.6538,1,4,-2.4679,26.5,26.5,26.6
42075.630,3.7748,-0.6537,1,4,-2.4677,26.5,26.5,26.6
42085.630,3.7747,-0.6538,1,4,-2.4678,26.5,26.5,26.8
42095.630,3.7746,-0.6538,1,4,-2.4676,26.5,26.5,26.6
42105.630,3.7746,-0.6538,1,4,-2.4680,26.5,26.5,26.6
42115.630,3.7745,-0.6539,1,4,-2.4680,26.5,26.5,26.6
42125.630,3.7745,-0.6538,1,4,-2.4679,26.5,26.5,26.6
42135.630,3.7744,-0.6538,1,4,-2.4676,26.7,26.5,26.6
42145.630,3.7744,-0.6538,1,4,-2.4676,26.5,26.5,26.5
42155.630,3.7743,-0.6538,1,4,-2.4676,26.5,26.5,26.7
42165.630,3.7743,-0.6538,1,4,-2.4676,26.5,26.5,26.7
42175.630,3.7742,-0.6538,1,4,-2.4674,26.5,26.5,26.5
42185.630,3.7741,-0.6538,1,4,-2.4674,26.5,26.5,26.6
42195.630,3.7741,-0.6537,1,4,-2.4671,26.5,26.5,26.7
42205.630,3.7740,-0.6538,1,4,-2.4674,26.7,26.5,26.5
42215.630,3.7740,-0.6538,1,4,-2.4674,26.7,26.5,26.5
